epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
33,191.025,0.56693,0.56475,0.84575,0.89762,0.99372,0.995,0.79395,0.78497,0.69037,0.88411,0.000571728,0.000571728,0.000571728
34,196.614,0.56234,0.54854,0.83846,0.9496,0.99249,0.995,0.7725,0.83665,0.67175,0.89181,0.000570706,0.000570706,0.000570706
35,202.179,0.59443,0.57513,0.83689,0.94748,0.96559,0.995,0.79658,0.76561,0.63183,0.88506,0.000569653,0.000569653,0.000569653
36,208.145,0.58796,0.56325,0.84815,0.94667,0.98996,0.995,0.81303,0.72931,0.63002,0.86489,0.00056857,0.00056857,0.00056857
37,214.66,0.61176,0.58507,0.86044,0.96851,0.98515,0.995,0.76353,0.8583,0.71062,0.8985,0.000567458,0.000567458,0.000567458
38,220.754,0.55115,0.54974,0.84851,0.95978,0.97619,0.995,0.81751,0.73692,0.68249,0.87561,0.000566315,0.000566315,0.000566315
39,227.083,0.5363,0.53815,0.83443,0.97077,0.98027,0.995,0.80183,0.73544,0.65472,0.8681,0.000565143,0.000565143,0.000565143
40,233.392,0.52787,0.53325,0.82815,0.96491,0.98906,0.995,0.78465,0.84339,0.71866,0.92407,0.000563941,0.000563941,0.000563941
41,239.558,0.54686,0.54265,0.83172,0.94241,0.97812,0.995,0.79143,0.77729,0.69081,0.88323,0.000562709,0.000562709,0.000562709
42,246.052,0.53827,0.55463,0.83073,0.96143,0.97408,0.995,0.77478,0.7914,0.67603,0.88266,0.000561449,0.000561449,0.000561449
43,252.245,0.52488,0.53863,0.82763,0.97224,0.95536,0.995,0.79463,0.77649,0.65927,0.8828,0.000560159,0.000560159,0.000560159
44,258.636,0.50034,0.52374,0.82658,0.97648,0.98817,0.995,0.7991,0.87117,0.7314,0.91594,0.00055884,0.00055884,0.00055884
45,264.946,0.50985,0.51204,0.83089,0.94844,0.97677,0.995,0.79446,0.75371,0.63504,0.87142,0.000557493,0.000557493,0.000557493
46,271.324,0.49809,0.51007,0.81865,0.98035,0.98036,0.995,0.78902,0.75889,0.63317,0.87347,0.000556116,0.000556116,0.000556116
47,277.636,0.5013,0.50139,0.81677,0.97126,0.99154,0.995,0.80539,0.80064,0.63991,0.88487,0.000554711,0.000554711,0.000554711
48,283.942,0.5198,0.49801,0.82544,0.97377,0.98894,0.995,0.79774,0.73983,0.62085,0.86924,0.000553278,0.000553278,0.000553278
49,294.985,0.49288,0.4893,0.82276,0.98675,0.98945,0.995,0.78157,0.84047,0.64615,0.89528,0.000551816,0.000551816,0.000551816
50,306.298,0.44929,0.46554,0.81822,0.97359,0.98716,0.995,0.79426,0.76013,0.61923,0.86986,0.000550326,0.000550326,0.000550326
51,311.767,0.44493,0.45964,0.81203,0.97957,0.99348,0.995,0.80698,0.78146,0.61905,0.8804,0.000548808,0.000548808,0.000548808
52,317.369,0.4702,0.47488,0.81832,0.98055,0.99473,0.995,0.80151,0.76108,0.62987,0.87061,0.000547263,0.000547263,0.000547263
53,323.055,0.46155,0.48578,0.81277,0.96465,0.97391,0.995,0.81711,0.77661,0.66026,0.87633,0.00054569,0.00054569,0.00054569
54,328.929,0.42526,0.45675,0.80421,0.97781,0.9791,0.995,0.79425,0.74508,0.63044,0.85877,0.000544089,0.000544089,0.000544089
55,335.118,0.43827,0.46536,0.80613,0.97524,0.98663,0.995,0.81971,0.7585,0.62902,0.87461,0.000542461,0.000542461,0.000542461
56,341.167,0.45196,0.46573,0.80519,0.97058,0.99135,0.995,0.82135,0.72736,0.60648,0.87197,0.000540806,0.000540806,0.000540806
57,347.002,0.46595,0.4738,0.81394,0.96718,0.98352,0.995,0.80569,0.76285,0.6322,0.88643,0.000539124,0.000539124,0.000539124
58,352.597,0.43914,0.46857,0.80283,0.96439,0.99967,0.995,0.80413,0.7847,0.60892,0.89241,0.000537416,0.000537416,0.000537416
59,358.191,0.44919,0.46194,0.80934,0.96023,0.98621,0.995,0.80426,0.85242,0.69427,0.91431,0.000535681,0.000535681,0.000535681
60,363.749,0.4218,0.45164,0.79721,0.98339,0.97128,0.995,0.8001,0.77602,0.65079,0.88428,0.000533919,0.000533919,0.000533919
61,369.404,0.41346,0.44592,0.79584,0.97602,0.98055,0.995,0.83278,0.73385,0.6104,0.87402,0.000532132,0.000532132,0.000532132
62,375.159,0.44386,0.4525,0.80243,0.97852,0.99201,0.995,0.79302,0.77473,0.62023,0.882,0.000530318,0.000530318,0.000530318
63,380.736,0.41026,0.44435,0.80377,0.98311,0.99526,0.995,0.80644,0.79789,0.61184,0.8833,0.000528479,0.000528479,0.000528479
64,386.325,0.38763,0.43489,0.78791,0.98318,0.99477,0.995,0.83239,0.76273,0.64006,0.8893,0.000526614,0.000526614,0.000526614
65,392.037,0.39409,0.45299,0.80066,0.97617,0.97798,0.995,0.80905,0.76141,0.6162,0.89214,0.000524724,0.000524724,0.000524724
66,397.64,0.40354,0.43979,0.8042,0.94657,1,0.995,0.81857,0.76015,0.62987,0.87963,0.000522809,0.000522809,0.000522809
67,403.283,0.38226,0.43534,0.79346,0.96353,0.9966,0.995,0.81876,0.70428,0.57465,0.86193,0.000520868,0.000520868,0.000520868
68,408.905,0.39696,0.42191,0.79499,0.9858,0.97995,0.995,0.79927,0.76139,0.59397,0.88644,0.000518903,0.000518903,0.000518903
69,414.674,0.4113,0.43357,0.81386,0.97303,0.9865,0.995,0.80174,0.78406,0.63651,0.8895,0.000516914,0.000516914,0.000516914
70,420.249,0.37564,0.42138,0.79698,0.9856,0.99012,0.995,0.80371,0.74768,0.61903,0.87986,0.0005149,0.0005149,0.0005149
71,425.705,0.35147,0.41239,0.79134,0.98354,0.98954,0.995,0.8012,0.78316,0.61562,0.88614,0.000512862,0.000512862,0.000512862
72,431.384,0.40055,0.43892,0.79043,0.99048,0.9912,0.995,0.81062,0.80568,0.63248,0.89469,0.0005108,0.0005108,0.0005108
73,436.843,0.35687,0.41167,0.78536,0.99008,0.99132,0.995,0.81642,0.76762,0.5978,0.89311,0.000508715,0.000508715,0.000508715
74,442.455,0.3418,0.40315,0.78439,0.9846,0.99619,0.995,0.80961,0.73635,0.61586,0.88327,0.000506607,0.000506607,0.000506607
75,447.967,0.35932,0.41676,0.78849,0.98612,0.99677,0.995,0.78783,0.83289,0.66074,0.90164,0.000504475,0.000504475,0.000504475
76,453.489,0.31173,0.38778,0.7834,0.99074,0.9947,0.995,0.81653,0.79343,0.64651,0.89385,0.00050232,0.00050232,0.00050232
77,459.012,0.32216,0.38083,0.78353,0.99123,0.99075,0.995,0.81895,0.81404,0.64308,0.90962,0.000500143,0.000500143,0.000500143
78,464.685,0.33983,0.39411,0.78303,0.98624,0.99252,0.995,0.80194,0.82111,0.65716,0.90669,0.000497943,0.000497943,0.000497943
79,470.368,0.30277,0.37096,0.77803,0.99055,0.98946,0.995,0.81789,0.76393,0.62598,0.89042,0.000495721,0.000495721,0.000495721
80,476.15,0.32902,0.38931,0.7793,0.99226,0.98925,0.995,0.80732,0.8132,0.6443,0.90035,0.000493477,0.000493477,0.000493477
81,482.595,0.28685,0.3671,0.77671,0.99146,0.98198,0.995,0.80847,0.79116,0.62374,0.89488,0.000491211,0.000491211,0.000491211
82,488.365,0.2984,0.36502,0.78745,0.99022,0.98897,0.995,0.80534,0.76314,0.60251,0.88507,0.000488924,0.000488924,0.000488924
83,494.035,0.29538,0.36618,0.77143,0.99415,0.98915,0.995,0.80819,0.79445,0.63751,0.89309,0.000486615,0.000486615,0.000486615
84,499.657,0.28847,0.36133,0.78259,0.99189,0.98359,0.995,0.81266,0.75446,0.62184,0.89318,0.000484286,0.000484286,0.000484286
85,505.227,0.32377,0.38368,0.78088,0.99028,0.98827,0.995,0.81932,0.76118,0.60968,0.88487,0.000481936,0.000481936,0.000481936
86,510.76,0.29597,0.36849,0.78089,0.98837,0.9908,0.995,0.80566,0.80501,0.62298,0.8945,0.000479565,0.000479565,0.000479565
87,516.315,0.28067,0.35235,0.77549,0.98852,0.9913,0.995,0.81889,0.81547,0.63668,0.91154,0.000477174,0.000477174,0.000477174
88,521.992,0.3115,0.37436,0.77137,0.99226,0.99001,0.995,0.81576,0.78626,0.64424,0.89223,0.000474764,0.000474764,0.000474764
89,527.602,0.26577,0.34675,0.7854,0.99258,0.99111,0.995,0.81857,0.80456,0.65269,0.90117,0.000472333,0.000472333,0.000472333
90,533.313,0.25661,0.33808,0.77725,0.99084,0.99212,0.995,0.81555,0.77125,0.63317,0.89204,0.000469884,0.000469884,0.000469884
91,538.904,0.28091,0.35428,0.77611,0.98442,0.98936,0.995,0.81865,0.73863,0.61655,0.88133,0.000467415,0.000467415,0.000467415
92,544.471,0.25568,0.34272,0.77053,0.99176,0.99165,0.995,0.82377,0.75321,0.62733,0.89099,0.000464927,0.000464927,0.000464927
93,550.165,0.23422,0.32583,0.78098,0.99134,0.99491,0.995,0.81891,0.73367,0.62951,0.88949,0.000462421,0.000462421,0.000462421
94,555.619,0.24683,0.33978,0.76861,0.98775,0.99321,0.995,0.82569,0.78035,0.63399,0.89844,0.000459896,0.000459896,0.000459896
95,561.115,0.2577,0.35461,0.76695,0.99219,0.99018,0.995,0.81816,0.77108,0.63249,0.8927,0.000457354,0.000457354,0.000457354
96,566.627,0.24229,0.33635,0.77261,0.99163,0.99069,0.995,0.82317,0.77729,0.62456,0.89286,0.000454793,0.000454793,0.000454793
97,572.321,0.242,0.32873,0.76466,0.99112,0.98952,0.995,0.81431,0.80261,0.65237,0.90694,0.000452215,0.000452215,0.000452215
98,577.882,0.24833,0.3276,0.76604,0.99099,0.9922,0.995,0.81162,0.81082,0.65047,0.90197,0.00044962,0.00044962,0.00044962
99,583.69,0.24663,0.33188,0.76899,0.99098,0.99438,0.995,0.83455,0.72976,0.6091,0.88184,0.000447008,0.000447008,0.000447008
100,590.172,0.24024,0.31303,0.77226,0.99361,0.99275,0.995,0.81856,0.73451,0.60179,0.8866,0.00044438,0.00044438,0.00044438
101,596.63,0.25099,0.32727,0.76903,0.99335,0.99362,0.995,0.80585,0.78684,0.62937,0.89712,0.000441735,0.000441735,0.000441735
102,603.04,0.21989,0.30849,0.76835,0.99254,0.99333,0.995,0.82083,0.7941,0.63209,0.90384,0.000439074,0.000439074,0.000439074
103,609.339,0.24745,0.32291,0.77363,0.98407,0.98983,0.995,0.82169,0.8138,0.64596,0.91156,0.000436397,0.000436397,0.000436397
104,615.707,0.24196,0.32654,0.7683,0.99131,0.98921,0.995,0.82392,0.77914,0.60853,0.89297,0.000433705,0.000433705,0.000433705
105,622.04,0.23764,0.31752,0.76435,0.99156,0.9904,0.995,0.81655,0.79387,0.62492,0.89647,0.000430998,0.000430998,0.000430998
106,628.501,0.22311,0.30728,0.76711,0.9935,0.98828,0.995,0.8215,0.79675,0.62961,0.90268,0.000428276,0.000428276,0.000428276
107,634.846,0.24269,0.31571,0.76769,0.99241,0.99164,0.995,0.81804,0.74165,0.61293,0.88779,0.000425539,0.000425539,0.000425539
108,640.988,0.23869,0.31811,0.76968,0.99268,0.99438,0.995,0.82648,0.77538,0.62581,0.89481,0.000422788,0.000422788,0.000422788
109,647.451,0.20064,0.29576,0.76967,0.99185,0.99516,0.995,0.82238,0.79539,0.62285,0.9056,0.000420023,0.000420023,0.000420023
110,654.029,0.1993,0.28908,0.77245,0.99045,0.99483,0.995,0.82475,0.7919,0.62838,0.90463,0.000417245,0.000417245,0.000417245
111,660.483,0.21681,0.30145,0.76936,0.99274,0.991,0.995,0.816,0.82307,0.64593,0.91155,0.000414453,0.000414453,0.000414453
112,667.258,0.20895,0.29759,0.76147,0.99328,0.99256,0.995,0.83478,0.79857,0.64263,0.9092,0.000411648,0.000411648,0.000411648
113,673.708,0.22008,0.30285,0.7581,0.98972,0.99312,0.995,0.82263,0.84168,0.65765,0.92228,0.00040883,0.00040883,0.00040883
114,679.995,0.22216,0.3032,0.75803,0.99015,0.99167,0.995,0.82659,0.81446,0.6458,0.9099,0.000406,0.000406,0.000406
115,686.123,0.21345,0.29605,0.7703,0.99203,0.99148,0.995,0.83172,0.82811,0.64089,0.92449,0.000403157,0.000403157,0.000403157
116,692.574,0.20208,0.28409,0.7646,0.99105,0.99491,0.995,0.8353,0.82182,0.66031,0.91846,0.000400303,0.000400303,0.000400303
117,698.933,0.19984,0.28616,0.76238,0.99143,0.99421,0.995,0.82246,0.79831,0.64605,0.90299,0.000397438,0.000397438,0.000397438
118,705.145,0.19075,0.27747,0.76573,0.99116,0.99394,0.995,0.8098,0.82778,0.64451,0.91598,0.000394561,0.000394561,0.000394561
119,711.427,0.19519,0.27855,0.7606,0.99184,0.9928,0.995,0.82874,0.80469,0.65302,0.91965,0.000391673,0.000391673,0.000391673
120,717.736,0.21391,0.29039,0.76672,0.99244,0.99367,0.995,0.82297,0.79958,0.63776,0.90979,0.000388775,0.000388775,0.000388775
121,724.145,0.18963,0.27789,0.76869,0.99353,0.99199,0.995,0.81582,0.80375,0.63851,0.90769,0.000385867,0.000385867,0.000385867
122,730.57,0.18183,0.27208,0.76804,0.99212,0.99254,0.995,0.81609,0.78606,0.65421,0.90322,0.000382948,0.000382948,0.000382948
123,736.593,0.19427,0.28006,0.77611,0.99304,0.99357,0.995,0.81698,0.7789,0.63776,0.90167,0.00038002,0.00038002,0.00038002
124,742.54,0.19062,0.27675,0.76611,0.99204,0.99425,0.995,0.81845,0.78161,0.62443,0.9006,0.000377083,0.000377083,0.000377083
125,748.408,0.1783,0.27018,0.7694,0.99249,0.99496,0.995,0.8101,0.81875,0.63504,0.9088,0.000374137,0.000374137,0.000374137
126,754.323,0.17687,0.26968,0.76254,0.99294,0.99537,0.995,0.82086,0.79997,0.63456,0.90574,0.000371182,0.000371182,0.000371182
127,760.187,0.1901,0.27091,0.77249,0.98989,0.9966,0.995,0.8244,0.79039,0.62552,0.90332,0.000368219,0.000368219,0.000368219
128,765.788,0.20089,0.28127,0.76336,0.99331,0.99641,0.995,0.81757,0.81142,0.62852,0.90878,0.000365248,0.000365248,0.000365248
129,771.345,0.19071,0.27596,0.76301,0.99384,0.99196,0.995,0.80848,0.82002,0.62897,0.91869,0.000362269,0.000362269,0.000362269
130,777.082,0.21225,0.28454,0.76658,0.99345,0.99217,0.995,0.81947,0.81489,0.63266,0.91588,0.000359283,0.000359283,0.000359283
131,782.546,0.19435,0.27634,0.7677,0.99323,0.99343,0.995,0.82078,0.80242,0.6324,0.91715,0.00035629,0.00035629,0.00035629
132,788.288,0.18939,0.27326,0.77693,0.99536,0.99537,0.995,0.83112,0.78898,0.63295,0.90671,0.000353291,0.000353291,0.000353291
133,793.848,0.18575,0.27104,0.76386,0.99529,0.99015,0.995,0.83265,0.79032,0.62219,0.90512,0.000350285,0.000350285,0.000350285
134,799.398,0.1704,0.26117,0.76539,0.9949,0.99078,0.995,0.82357,0.78902,0.61574,0.91098,0.000347273,0.000347273,0.000347273
135,804.938,0.17691,0.26354,0.7604,0.99511,0.99077,0.995,0.83746,0.76451,0.62044,0.90138,0.000344255,0.000344255,0.000344255
136,810.545,0.1752,0.2636,0.76485,0.99529,0.99116,0.995,0.83112,0.7718,0.62281,0.90254,0.000341232,0.000341232,0.000341232
137,816.078,0.1686,0.26029,0.76327,0.99569,0.99115,0.995,0.83436,0.76927,0.61043,0.90146,0.000338204,0.000338204,0.000338204
138,821.761,0.15441,0.24443,0.77044,0.99381,0.99129,0.995,0.83135,0.772,0.62777,0.90006,0.000335171,0.000335171,0.000335171
139,827.235,0.16623,0.25363,0.76453,0.99426,0.98999,0.995,0.83962,0.76472,0.61233,0.89848,0.000332134,0.000332134,0.000332134
140,834.25,0.18785,0.2647,0.77508,0.9939,0.99206,0.995,0.8316,0.73444,0.59513,0.89325,0.000329093,0.000329093,0.000329093
141,839.813,0.17039,0.25225,0.76019,0.99416,0.99054,0.995,0.83356,0.76442,0.61678,0.89946,0.000326048,0.000326048,0.000326048
142,845.471,0.15761,0.24583,0.75975,0.99317,0.98914,0.995,0.82642,0.77648,0.63655,0.90469,0.000323,0.000323,0.000323
143,851.147,0.16267,0.24917,0.75929,0.99193,0.98917,0.995,0.82623,0.75698,0.63105,0.90083,0.000319948,0.000319948,0.000319948
144,856.932,0.16685,0.25374,0.76372,0.99405,0.98936,0.995,0.82968,0.77641,0.63458,0.90467,0.000316894,0.000316894,0.000316894
145,862.594,0.15678,0.24535,0.76271,0.99476,0.98969,0.995,0.82124,0.79746,0.64331,0.90812,0.000313838,0.000313838,0.000313838
146,868.232,0.15334,0.24094,0.76628,0.99416,0.98962,0.995,0.83712,0.78417,0.63581,0.90789,0.00031078,0.00031078,0.00031078
147,874.003,0.16765,0.25347,0.76098,0.99352,0.98965,0.995,0.83329,0.76949,0.61368,0.90224,0.00030772,0.00030772,0.00030772
148,879.503,0.16095,0.24379,0.75591,0.99265,0.9905,0.995,0.82169,0.77967,0.62732,0.90449,0.000304659,0.000304659,0.000304659
149,885.087,0.1544,0.2428,0.76451,0.9965,0.99,0.995,0.83151,0.78222,0.62443,0.90691,0.000301596,0.000301596,0.000301596
150,890.631,0.16144,0.2492,0.76229,0.99511,0.98921,0.995,0.84168,0.77614,0.63365,0.90983,0.000298533,0.000298533,0.000298533
151,896.558,0.16476,0.24821,0.767,0.99484,0.98983,0.995,0.8332,0.77774,0.61707,0.90367,0.00029547,0.00029547,0.00029547
152,902.25,0.15531,0.24144,0.7693,0.99377,0.99014,0.995,0.82628,0.77625,0.62984,0.90803,0.000292407,0.000292407,0.000292407
153,907.766,0.15669,0.24153,0.75923,0.99303,0.99081,0.995,0.83303,0.78741,0.63665,0.91469,0.000289344,0.000289344,0.000289344
154,913.372,0.1576,0.23991,0.75911,0.9955,0.99006,0.995,0.82791,0.79852,0.63953,0.91004,0.000286281,0.000286281,0.000286281
155,919.049,0.14354,0.23166,0.76804,0.99522,0.98979,0.995,0.82286,0.78926,0.63574,0.90921,0.00028322,0.00028322,0.00028322
156,924.655,0.1516,0.23761,0.76864,0.99605,0.98891,0.995,0.82656,0.77806,0.63619,0.90685,0.00028016,0.00028016,0.00028016
157,930.318,0.15011,0.23833,0.75822,0.99576,0.98889,0.995,0.83,0.79433,0.65458,0.90962,0.000277102,0.000277102,0.000277102
158,935.885,0.14182,0.2293,0.76555,0.99519,0.99015,0.995,0.82468,0.80102,0.65493,0.9125,0.000274046,0.000274046,0.000274046
159,941.404,0.14368,0.23003,0.77089,0.99493,0.99143,0.995,0.82657,0.78661,0.60458,0.90838,0.000270992,0.000270992,0.000270992
160,947.188,0.15113,0.23492,0.7579,0.99526,0.99017,0.995,0.81858,0.80819,0.64404,0.91496,0.00026794,0.00026794,0.00026794
161,952.877,0.13911,0.22689,0.75936,0.99494,0.99207,0.995,0.82466,0.80628,0.6448,0.917,0.000264892,0.000264892,0.000264892
162,958.581,0.14122,0.22415,0.75993,0.99472,0.99176,0.995,0.82493,0.79786,0.63854,0.91217,0.000261847,0.000261847,0.000261847
163,964.132,0.1441,0.22766,0.75812,0.99485,0.99032,0.995,0.83113,0.79012,0.63452,0.91203,0.000258806,0.000258806,0.000258806
164,969.83,0.1518,0.23394,0.75733,0.9949,0.98977,0.995,0.82578,0.80493,0.63219,0.91744,0.000255769,0.000255769,0.000255769
165,975.416,0.15293,0.23448,0.76765,0.99541,0.98905,0.995,0.8219,0.8041,0.63902,0.91437,0.000252736,0.000252736,0.000252736
166,980.983,0.13532,0.22382,0.75586,0.99553,0.98931,0.995,0.8239,0.7933,0.63975,0.91361,0.000249708,0.000249708,0.000249708
167,986.627,0.1338,0.22198,0.76368,0.99537,0.99002,0.995,0.82398,0.78769,0.63163,0.9089,0.000246685,0.000246685,0.000246685
168,992.135,0.142,0.2276,0.76563,0.99462,0.99097,0.995,0.81629,0.79071,0.642,0.9079,0.000243667,0.000243667,0.000243667
169,997.669,0.14533,0.23007,0.75809,0.9931,0.99407,0.995,0.83124,0.75303,0.61861,0.90309,0.000240655,0.000240655,0.000240655
170,1003.22,0.14702,0.22855,0.7673,0.99388,0.99391,0.995,0.83104,0.76261,0.62376,0.90669,0.000237649,0.000237649,0.000237649
171,1008.78,0.14286,0.22531,0.76713,0.99455,0.99128,0.995,0.82286,0.75881,0.6175,0.9045,0.00023465,0.00023465,0.00023465
172,1014.61,0.1417,0.22897,0.75777,0.99554,0.99052,0.995,0.83098,0.75605,0.61075,0.90558,0.000231657,0.000231657,0.000231657
173,1020.2,0.13356,0.22143,0.7578,0.99166,0.99581,0.995,0.83458,0.74736,0.63491,0.90279,0.000228671,0.000228671,0.000228671
174,1025.76,0.13872,0.22013,0.75896,0.99603,0.9899,0.995,0.82767,0.77097,0.62841,0.90524,0.000225692,0.000225692,0.000225692
175,1031.24,0.13243,0.21831,0.75676,0.99649,0.98998,0.995,0.82631,0.76046,0.61875,0.90354,0.000222721,0.000222721,0.000222721
176,1036.78,0.13266,0.21648,0.75768,0.9918,0.99802,0.995,0.82857,0.74317,0.62168,0.89913,0.000219758,0.000219758,0.000219758
177,1042.29,0.13185,0.21856,0.76858,0.99121,0.99814,0.995,0.8332,0.75044,0.61896,0.90073,0.000216803,0.000216803,0.000216803
178,1047.91,0.12883,0.21562,0.76603,0.99205,0.99841,0.995,0.82701,0.74897,0.60899,0.90088,0.000213857,0.000213857,0.000213857
179,1053.63,0.12284,0.20696,0.74894,0.99172,0.9977,0.995,0.83162,0.74794,0.63013,0.89915,0.00021092,0.00021092,0.00021092
180,1059.12,0.12744,0.21402,0.75295,0.99484,0.99102,0.995,0.83658,0.77359,0.6168,0.9059,0.000207992,0.000207992,0.000207992
181,1064.73,0.12453,0.20575,0.75952,0.99107,0.99558,0.995,0.83646,0.76924,0.61439,0.9042,0.000205073,0.000205073,0.000205073
182,1070.4,0.12352,0.20756,0.75984,0.99156,0.99638,0.995,0.82563,0.77826,0.63941,0.90876,0.000202165,0.000202165,0.000202165
183,1076.26,0.1256,0.20915,0.75631,0.99668,0.99983,0.995,0.83163,0.77878,0.64282,0.90815,0.000199267,0.000199267,0.000199267
184,1081.78,0.12287,0.20742,0.75753,0.99284,0.99575,0.995,0.83423,0.7649,0.6435,0.90746,0.000196379,0.000196379,0.000196379
185,1087.38,0.12553,0.20751,0.75596,0.99258,0.9966,0.995,0.81916,0.77178,0.64286,0.90686,0.000193502,0.000193502,0.000193502
186,1092.95,0.12097,0.20277,0.75705,0.99228,0.99623,0.995,0.82637,0.77358,0.64196,0.90766,0.000190637,0.000190637,0.000190637
187,1098.61,0.12068,0.20249,0.7592,0.99316,0.99824,0.995,0.83636,0.77243,0.64977,0.90805,0.000187783,0.000187783,0.000187783
188,1104.08,0.12521,0.209,0.75498,0.99457,0.99999,0.995,0.831,0.79352,0.63008,0.91478,0.00018494,0.00018494,0.00018494
