epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
44,82.9256,1.06299,0.79078,1.01034,0.97704,1,0.995,0.64811,1.14868,0.68252,1.09982,0.000668593,0.000668593,0.000668593
45,84.7692,0.94553,0.74613,0.95782,0.98083,1,0.995,0.67499,1.15329,0.76811,1.10225,0.000650909,0.000650909,0.000650909
46,86.6455,1.00853,0.93099,0.97012,0.97638,1,0.995,0.66191,1.15653,0.79685,1.1141,0.000633226,0.000633226,0.000633226
47,88.4085,0.95416,0.76855,0.99755,0.98684,1,0.995,0.71328,1.10732,0.68266,1.07577,0.000615542,0.000615542,0.000615542
48,90.2526,1.06599,0.76034,1.01494,0.98825,1,0.995,0.70129,1.06363,0.63233,1.04057,0.000597858,0.000597858,0.000597858
49,92.0605,1.06863,0.8524,0.93683,0.98262,1,0.995,0.69791,1.08024,0.62973,1.0642,0.000580174,0.000580174,0.000580174
50,93.9105,0.91517,0.84828,0.97695,0.97817,1,0.995,0.71592,1.23327,0.71112,1.15628,0.00056249,0.00056249,0.00056249
51,95.6971,0.96025,0.83296,1.01471,0.9767,1,0.995,0.65718,1.35094,0.76707,1.23927,0.000544806,0.000544806,0.000544806
52,97.5538,0.97728,0.75854,0.99504,0.97076,1,0.995,0.659,1.33022,0.73975,1.23832,0.000527122,0.000527122,0.000527122
53,99.3592,0.87815,0.76261,0.94923,0.97133,1,0.995,0.66899,1.26968,0.69896,1.20403,0.000509438,0.000509438,0.000509438
54,101.171,0.93952,0.69391,0.95219,0.97569,1,0.995,0.69958,1.17675,0.63658,1.16252,0.000491755,0.000491755,0.000491755
55,102.98,0.95139,0.70858,0.96214,0.98325,1,0.995,0.70315,1.17656,0.61846,1.16311,0.000474071,0.000474071,0.000474071
56,104.784,0.86963,0.69394,0.97471,0.9862,1,0.995,0.68435,1.16217,0.62637,1.14516,0.000456387,0.000456387,0.000456387
57,106.585,1.00793,0.69945,1.04073,0.98681,1,0.995,0.68499,1.15251,0.62463,1.12646,0.000438703,0.000438703,0.000438703
58,108.338,0.8723,0.7272,0.97555,0.98695,1,0.995,0.7114,1.14693,0.61606,1.11123,0.000421019,0.000421019,0.000421019
59,110.144,0.84667,0.68379,0.91409,0.99048,1,0.995,0.71578,1.08899,0.58911,1.08423,0.000403335,0.000403335,0.000403335
60,111.958,0.93829,0.75105,1.02467,0.99053,1,0.995,0.73396,1.07693,0.56573,1.07835,0.000385651,0.000385651,0.000385651
61,113.784,0.88555,0.65648,0.94308,0.98858,1,0.995,0.73127,1.07681,0.57494,1.08102,0.000367967,0.000367967,0.000367967
62,115.628,0.90135,0.68348,0.97988,0.98677,1,0.995,0.70831,1.14776,0.5899,1.11596,0.000350284,0.000350284,0.000350284
63,117.433,0.84716,0.67926,0.96163,0.99117,1,0.995,0.71533,1.15683,0.60663,1.13145,0.0003326,0.0003326,0.0003326
64,119.366,0.9959,0.79925,0.95962,0.99163,1,0.995,0.69,1.20739,0.62466,1.15473,0.000314916,0.000314916,0.000314916
65,121.164,0.92962,0.65352,0.9701,0.99164,1,0.995,0.66457,1.23951,0.64128,1.16865,0.000297232,0.000297232,0.000297232
66,123.089,0.86226,0.63437,0.925,0.99175,1,0.995,0.6885,1.22751,0.63975,1.16165,0.000279548,0.000279548,0.000279548
67,125.006,0.78499,0.64128,0.89821,0.99195,1,0.995,0.73406,1.12866,0.63743,1.12409,0.000261864,0.000261864,0.000261864
68,126.873,0.77409,0.59307,0.93083,0.99031,1,0.995,0.7575,1.03807,0.59807,1.07829,0.00024418,0.00024418,0.00024418
69,128.71,0.94,0.65764,0.94564,0.99041,1,0.995,0.78384,1.00954,0.58097,1.06179,0.000226497,0.000226497,0.000226497
70,130.58,0.85717,0.70768,0.97515,0.99198,1,0.995,0.75249,1.02258,0.60333,1.0549,0.000208813,0.000208813,0.000208813
71,159.376,0.82427,0.71341,0.9554,0.99194,1,0.995,0.71443,1.07172,0.60619,1.07582,0.000191129,0.000191129,0.000191129
72,161.219,0.84895,0.71559,0.96674,0.99211,1,0.995,0.72152,1.08642,0.60321,1.08862,0.000173445,0.000173445,0.000173445
73,162.946,0.78037,0.6956,0.94327,0.99195,1,0.995,0.70778,1.08892,0.59285,1.09087,0.000155761,0.000155761,0.000155761
74,164.69,0.9033,0.71974,0.95022,0.99149,1,0.995,0.7154,1.06998,0.57054,1.08686,0.000138077,0.000138077,0.000138077
75,166.515,0.74982,0.66025,0.97729,0.99094,1,0.995,0.71493,1.05896,0.55813,1.08901,0.000120393,0.000120393,0.000120393
76,168.277,0.88611,0.72388,1.07248,0.98902,1,0.995,0.71141,1.08591,0.5723,1.10922,0.000102709,0.000102709,0.000102709
77,170.007,0.81544,0.71919,0.98364,0.98857,1,0.995,0.71139,1.09241,0.57522,1.11244,8.50255e-05,8.50255e-05,8.50255e-05
78,171.826,0.80573,0.66503,0.9797,0.98897,1,0.995,0.71126,1.08339,0.57831,1.10875,6.73416e-05,6.73416e-05,6.73416e-05
79,173.622,0.85281,0.70138,0.95518,0.99033,1,0.995,0.72428,1.04817,0.54898,1.08896,4.96578e-05,4.96578e-05,4.96578e-05
80,175.431,0.81253,0.66983,0.94322,0.99083,1,0.995,0.73275,1.04481,0.54973,1.08131,3.19739e-05,3.19739e-05,3.19739e-05
