epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
52,111.82,0.88963,0.5123,1.0108,0.99153,1,0.995,0.70559,1.12394,0.49175,1.1506,0.000527122,0.000527122,0.000527122
53,113.956,0.8522,0.52339,0.98949,0.98592,1,0.995,0.71402,1.07721,0.51528,1.13113,0.000509438,0.000509438,0.000509438
54,116.117,0.85572,0.54382,0.97878,0.98018,1,0.995,0.70487,1.0705,0.52667,1.13562,0.000491755,0.000491755,0.000491755
55,118.231,0.92674,0.53562,1.01368,0.98011,1,0.995,0.68921,1.0301,0.51267,1.13123,0.000474071,0.000474071,0.000474071
56,120.344,0.84498,0.5196,0.98925,0.9917,1,0.995,0.73938,0.99463,0.51067,1.0965,0.000456387,0.000456387,0.000456387
57,122.469,0.81182,0.48176,0.98913,0.99166,1,0.995,0.7225,1.02398,0.51814,1.11605,0.000438703,0.000438703,0.000438703
58,124.557,0.83387,0.52173,1.02847,0.99157,1,0.995,0.68349,1.1318,0.50542,1.18854,0.000421019,0.000421019,0.000421019
59,126.716,0.8573,0.48613,0.98743,0.99008,1,0.995,0.7102,1.11633,0.49623,1.15908,0.000403335,0.000403335,0.000403335
60,128.811,0.90012,0.50085,1.03319,0.984,1,0.995,0.69577,1.12486,0.50874,1.16582,0.000385651,0.000385651,0.000385651
61,130.995,0.856,0.52634,1.0095,0.98419,1,0.995,0.72461,1.08032,0.52852,1.13474,0.000367967,0.000367967,0.000367967
62,133.132,0.82498,0.48423,0.97521,0.9878,1,0.995,0.7077,1.02438,0.50473,1.10355,0.000350284,0.000350284,0.000350284
63,135.256,0.91705,0.5124,1.02388,0.99103,1,0.995,0.71951,1.0119,0.47534,1.10233,0.0003326,0.0003326,0.0003326
64,137.349,0.81891,0.47396,0.95191,0.99193,1,0.995,0.72965,1.03177,0.46813,1.11937,0.000314916,0.000314916,0.000314916
65,139.405,0.74241,0.81209,0.85559,0.99173,1,0.995,0.72404,1.06835,0.47533,1.13613,0.000297232,0.000297232,0.000297232
66,141.508,0.8532,0.48525,0.96729,0.9905,1,0.995,0.70826,1.10551,0.47186,1.1498,0.000279548,0.000279548,0.000279548
67,143.61,0.87663,0.48686,0.99103,0.99089,1,0.995,0.67511,1.08456,0.48171,1.13576,0.000261864,0.000261864,0.000261864
68,145.667,0.88779,0.49903,1.03176,0.99192,1,0.995,0.6935,1.09385,0.4944,1.13548,0.00024418,0.00024418,0.00024418
69,147.748,0.83721,0.4686,0.99286,0.99204,1,0.995,0.69978,1.09669,0.49127,1.14055,0.000226497,0.000226497,0.000226497
70,149.92,0.83704,0.48981,1.04272,0.9907,1,0.995,0.70004,1.08723,0.47652,1.13842,0.000208813,0.000208813,0.000208813
71,177.483,0.77607,0.46947,1.03499,0.98999,1,0.995,0.67965,1.12453,0.47699,1.16897,0.000191129,0.000191129,0.000191129
72,179.941,0.79314,0.48226,1.06632,0.98939,1,0.995,0.67531,1.12828,0.46861,1.18076,0.000173445,0.000173445,0.000173445
73,182.447,0.82934,0.47667,1.02361,0.99001,1,0.995,0.70084,1.09956,0.46613,1.15807,0.000155761,0.000155761,0.000155761
74,185.023,0.79514,0.45658,0.98186,0.99065,1,0.995,0.70233,1.06397,0.46949,1.12799,0.000138077,0.000138077,0.000138077
75,187.502,0.80911,0.46118,1.02505,0.99164,1,0.995,0.69558,1.03911,0.47219,1.11278,0.000120393,0.000120393,0.000120393
76,189.944,0.7856,0.43813,0.97913,0.99237,1,0.995,0.71537,1.03867,0.47957,1.11444,0.000102709,0.000102709,0.000102709
77,192.327,0.76873,0.45023,0.98959,0.99262,1,0.995,0.70693,1.06355,0.48852,1.12733,8.50255e-05,8.50255e-05,8.50255e-05
78,194.701,0.77873,0.44248,0.96886,0.9926,1,0.995,0.7057,1.0881,0.49425,1.14692,6.73416e-05,6.73416e-05,6.73416e-05
79,197.066,0.79902,0.45287,1.02524,0.99253,1,0.995,0.7074,1.0942,0.49737,1.15648,4.96578e-05,4.96578e-05,4.96578e-05
80,199.472,0.72431,0.44331,0.98612,0.99234,1,0.995,0.70537,1.0972,0.50223,1.16132,3.19739e-05,3.19739e-05,3.19739e-05
