epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
45,57.298,0.90235,1.34398,0.89904,0.9923,1,0.995,0.62816,1.51325,0.69182,1.27225,0.000806528,0.000806528,0.000806528
46,58.5066,0.87133,2.18069,0.80846,0.99239,1,0.995,0.5567,1.70698,0.81924,1.37024,0.00079238,0.00079238,0.00079238
47,59.6742,0.7737,1.69663,0.83764,0.99266,1,0.995,0.54292,1.73618,0.83915,1.38044,0.000778233,0.000778233,0.000778233
48,60.8667,0.8021,1.61596,0.74898,0.99352,1,0.995,0.53707,1.5624,0.86911,1.24116,0.000764086,0.000764086,0.000764086
49,62.0864,1.04043,1.26941,0.95019,0.99351,1,0.995,0.59733,1.32984,0.71567,1.10208,0.000749939,0.000749939,0.000749939
50,63.2983,1.03999,1.22811,0.94628,0.99337,1,0.995,0.68496,1.15686,0.58846,1.01225,0.000735792,0.000735792,0.000735792
51,64.4726,0.76905,1.7135,0.74699,0.99298,1,0.995,0.67997,1.25656,0.59062,1.07118,0.000721645,0.000721645,0.000721645
52,65.6803,0.76996,1.51619,0.73701,0.9923,1,0.995,0.66325,1.37959,0.66185,1.14953,0.000707498,0.000707498,0.000707498
53,66.8806,0.75123,1.52393,0.73711,0.99244,1,0.995,0.6018,1.41432,0.68753,1.16577,0.000693351,0.000693351,0.000693351
54,68.1027,0.83728,1.16296,0.88112,0.99307,1,0.995,0.54958,1.54765,0.88362,1.25947,0.000679204,0.000679204,0.000679204
55,69.2943,0.72163,1.4029,0.75161,0.99317,1,0.995,0.54124,1.59365,0.98171,1.30169,0.000665057,0.000665057,0.000665057
56,70.5185,0.79321,1.53154,0.80182,0.99287,1,0.995,0.49912,1.9255,0.89216,1.49475,0.000650909,0.000650909,0.000650909
57,71.7009,0.81012,1.7565,0.77562,0.99177,1,0.995,0.51248,1.99717,0.80236,1.52238,0.000636762,0.000636762,0.000636762
58,72.8965,0.83723,1.56922,0.78572,0.99214,1,0.995,0.53843,1.94805,0.71049,1.49047,0.000622615,0.000622615,0.000622615
59,74.0944,0.98901,1.19922,0.912,0.99273,1,0.995,0.54573,1.8351,0.65027,1.43514,0.000608468,0.000608468,0.000608468
60,75.3059,0.89823,1.48276,0.81821,0.99321,1,0.995,0.65321,1.515,0.69548,1.24823,0.000594321,0.000594321,0.000594321
61,76.4985,0.78171,1.38667,0.74609,0.99319,1,0.995,0.65623,1.45468,0.68339,1.206,0.000580174,0.000580174,0.000580174
62,77.7293,0.73852,1.33838,0.79225,0.9932,1,0.995,0.62371,1.50793,0.68114,1.19143,0.000566027,0.000566027,0.000566027
63,78.9365,0.81709,1.13435,0.89594,0.9932,1,0.995,0.648,1.52039,0.69115,1.19255,0.00055188,0.00055188,0.00055188
64,80.2026,0.78346,1.39653,0.77993,0.99292,1,0.995,0.58988,1.61607,0.67544,1.26474,0.000537733,0.000537733,0.000537733
65,81.4157,0.815,1.0079,0.88087,0.99277,1,0.995,0.57593,1.67892,0.64062,1.31987,0.000523586,0.000523586,0.000523586
66,82.63,0.88863,1.10472,0.90823,0.99309,1,0.995,0.57364,1.69738,0.67244,1.34346,0.000509438,0.000509438,0.000509438
67,83.817,1.00568,0.9792,0.94749,0.99316,1,0.995,0.5879,1.64129,0.67474,1.31647,0.000495291,0.000495291,0.000495291
68,85.0128,0.69282,1.22629,0.72011,0.99331,1,0.995,0.58001,1.54839,0.67545,1.28953,0.000481144,0.000481144,0.000481144
69,86.2275,0.72191,1.19459,0.71677,0.99322,1,0.995,0.58075,1.59142,0.70659,1.3146,0.000466997,0.000466997,0.000466997
70,87.4422,0.72855,1.20821,0.75953,0.99319,1,0.995,0.54763,1.54985,0.74718,1.2835,0.00045285,0.00045285,0.00045285
71,88.6256,0.78234,1.06662,0.87043,0.99318,1,0.995,0.56058,1.47954,0.74813,1.23671,0.000438703,0.000438703,0.000438703
72,89.8331,0.75547,1.19209,0.74616,0.99306,1,0.995,0.53417,1.35729,0.775,1.15101,0.000424556,0.000424556,0.000424556
73,91.0321,0.74479,1.32044,0.75,0.99306,1,0.995,0.59991,1.27457,0.71259,1.10569,0.000410409,0.000410409,0.000410409
74,92.2536,0.68531,1.27575,0.72908,0.99292,1,0.995,0.56895,1.35649,0.62993,1.15313,0.000396262,0.000396262,0.000396262
75,93.4407,0.73211,1.1574,0.7392,0.99289,1,0.995,0.55474,1.41474,0.58896,1.18792,0.000382115,0.000382115,0.000382115
76,94.6693,0.84557,1.0405,0.9153,0.9928,1,0.995,0.53226,1.57577,0.57778,1.28635,0.000367967,0.000367967,0.000367967
77,95.8428,0.68728,1.08129,0.74755,0.99296,1,0.995,0.51646,1.62683,0.58242,1.31901,0.00035382,0.00035382,0.00035382
78,97.0871,0.90989,0.91532,0.94488,0.9931,1,0.995,0.53674,1.52933,0.57291,1.26418,0.000339673,0.000339673,0.000339673
79,98.2895,0.70028,1.02781,0.71402,0.99299,1,0.995,0.57903,1.39257,0.55008,1.18631,0.000325526,0.000325526,0.000325526
80,99.508,0.70668,1.1788,0.73614,0.99261,1,0.995,0.58601,1.32994,0.54971,1.15589,0.000311379,0.000311379,0.000311379
81,100.703,0.89871,0.94316,0.87815,0.9924,1,0.995,0.60916,1.39389,0.57706,1.18549,0.000297232,0.000297232,0.000297232
82,101.942,0.75493,0.92704,0.88678,0.99214,1,0.995,0.55283,1.50719,0.592,1.22835,0.000283085,0.000283085,0.000283085
83,103.107,0.70619,1.10159,0.77368,0.9924,1,0.995,0.58376,1.50707,0.57429,1.22301,0.000268938,0.000268938,0.000268938
84,104.337,0.65022,1.19475,0.74456,0.99303,1,0.995,0.56744,1.59066,0.56185,1.257,0.000254791,0.000254791,0.000254791
