epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
15,60.1591,1.07541,1.5443,0.99983,0.84658,0.80653,0.91985,0.61302,1.12224,0.95021,0.98294,0.00142141,0.00142141,0.00142141
16,64.2796,1.09579,1.47861,0.9978,0.84766,0.9697,0.96773,0.65296,1.16269,0.84527,0.99642,0.00142029,0.00142029,0.00142029
17,68.8872,1.03504,1.43478,0.98716,0.84906,0.64336,0.83807,0.55386,1.20103,1.05423,1.05383,0.00141909,0.00141909,0.00141909
18,72.9847,1.04111,1.35095,0.98872,0.7701,0.89046,0.89564,0.54876,1.20039,1.12858,1.04127,0.00141782,0.00141782,0.00141782
19,77.1783,1.1267,1.38046,1.00508,0.97785,0.88922,0.9585,0.65225,1.14546,1.00818,0.96976,0.00141647,0.00141647,0.00141647
20,81.0168,1.06238,1.26675,1.00036,0.81286,0.94148,0.92145,0.66702,1.10955,0.91461,0.96206,0.00141504,0.00141504,0.00141504
21,85.1914,1.02354,1.20624,1.00261,0.82099,0.98852,0.95433,0.61609,1.12477,0.93893,0.98406,0.00141354,0.00141354,0.00141354
22,89.4386,1.03035,1.24036,0.99855,0.80914,0.8764,0.86083,0.55402,1.13401,0.9966,1.01126,0.00141196,0.00141196,0.00141196
23,93.7131,0.9944,1.17576,0.96701,0.64154,0.94872,0.90662,0.62833,1.10616,1.16831,1.0139,0.00141031,0.00141031,0.00141031
24,97.8093,0.97111,1.11659,0.9672,0.7641,1,0.87807,0.58091,1.07453,0.96713,0.97849,0.00140858,0.00140858,0.00140858
25,101.802,1.00904,1.20727,0.96224,0.84459,0.94872,0.96925,0.64737,1.10554,0.9311,0.98307,0.00140678,0.00140678,0.00140678
26,105.941,0.9742,1.08389,0.95684,0.88108,0.99496,0.97409,0.64698,1.10871,1.04609,0.97548,0.0014049,0.0014049,0.0014049
27,109.935,1.04874,1.28969,0.98251,0.6645,0.72402,0.77761,0.48492,1.14195,1.50931,1.03866,0.00140294,0.00140294,0.00140294
28,114.111,1.00673,1.25317,0.96692,0.81729,0.97436,0.96058,0.64557,1.13529,0.93885,1.01465,0.00140091,0.00140091,0.00140091
29,118.245,0.98716,1.24234,0.97154,0.894,0.97436,0.9841,0.63377,1.24549,0.84902,1.0385,0.00139881,0.00139881,0.00139881
30,122.48,0.97021,1.1099,0.95424,0.88196,0.85315,0.94267,0.6302,1.09678,1.04328,1.00802,0.00139663,0.00139663,0.00139663
31,127.284,1.03377,1.10813,0.95978,0.77913,0.9697,0.93288,0.64217,1.12431,0.79516,1.00166,0.00139438,0.00139438,0.00139438
32,131.551,0.96122,1.00787,0.97567,0.89568,0.84149,0.92659,0.62658,1.17579,0.83396,0.99251,0.00139205,0.00139205,0.00139205
33,135.752,0.96199,0.97243,0.96641,0.92123,0.86746,0.9393,0.63597,1.15812,1.10427,0.97705,0.00138965,0.00138965,0.00138965
34,139.88,0.946,0.9009,0.95192,0.93945,0.86713,0.94056,0.65484,1.10483,0.87297,0.98258,0.00138718,0.00138718,0.00138718
35,143.88,0.93369,0.85971,0.95306,0.9587,0.85881,0.95816,0.64621,1.10376,0.86729,0.96707,0.00138464,0.00138464,0.00138464
36,147.998,0.97449,0.84905,0.94514,0.91968,0.88629,0.95493,0.65242,1.10915,0.9102,0.98102,0.00138202,0.00138202,0.00138202
37,152.046,0.96552,0.86727,0.9619,0.927,0.86922,0.96065,0.65811,1.10143,0.89744,0.96135,0.00137933,0.00137933,0.00137933
38,156.158,0.96901,0.81286,0.9702,0.76467,0.89641,0.90262,0.60967,1.13564,0.92007,0.9802,0.00137656,0.00137656,0.00137656
39,160.2,0.94476,0.84073,0.96423,0.85277,0.87375,0.93745,0.67664,1.13373,0.75751,0.99128,0.00137373,0.00137373,0.00137373
40,164.464,0.92212,0.80897,0.93305,0.87056,0.86247,0.91066,0.61482,1.15728,0.98729,1.00447,0.00137082,0.00137082,0.00137082
41,168.701,0.91155,0.79867,0.94268,0.91657,0.87303,0.9379,0.65347,1.12973,1.02958,0.99418,0.00136785,0.00136785,0.00136785
42,172.743,0.9646,0.80067,0.95563,0.74042,0.81261,0.85869,0.5921,1.12344,1.03262,1.03321,0.0013648,0.0013648,0.0013648
43,176.795,0.90596,0.77961,0.9485,0.93351,0.71874,0.91527,0.60379,1.15735,1.04657,1.01325,0.00136168,0.00136168,0.00136168
44,180.73,0.92946,0.73971,0.94544,0.95489,0.75524,0.90979,0.60754,1.08024,0.99,0.97449,0.00135849,0.00135849,0.00135849
45,184.893,0.89596,0.70679,0.93123,0.90068,0.79636,0.92028,0.62199,1.13817,0.8797,1.00251,0.00135523,0.00135523,0.00135523
46,189.282,0.89435,0.73816,0.92105,0.98288,0.88811,0.96941,0.66995,1.12815,0.77076,0.99167,0.0013519,0.0013519,0.0013519
47,193.352,0.87256,0.73368,0.93185,0.9099,0.8571,0.93718,0.66035,1.05688,0.81021,0.9599,0.00134851,0.00134851,0.00134851
48,197.677,0.89451,0.70977,0.92668,0.73486,0.91841,0.86521,0.5887,1.10709,0.94587,0.97715,0.00134504,0.00134504,0.00134504
49,201.605,0.87223,0.65898,0.91868,0.79714,0.78852,0.86444,0.61187,1.03996,0.98965,0.96369,0.0013415,0.0013415,0.0013415
50,205.805,0.89656,0.68486,0.92203,0.76785,0.89592,0.92378,0.6196,1.15696,0.92856,1.01399,0.0013379,0.0013379,0.0013379
51,209.9,0.92629,0.71959,0.93277,0.57802,1,0.84506,0.5627,1.08979,1.04391,1.01087,0.00133423,0.00133423,0.00133423
52,214.05,0.91173,0.74031,0.93678,0.87753,0.86713,0.95266,0.67542,1.07562,0.79835,0.98206,0.0013305,0.0013305,0.0013305
53,218.16,0.92196,0.7635,0.93595,0.79371,0.95528,0.92521,0.64039,1.10061,0.76931,0.98815,0.00132669,0.00132669,0.00132669
54,222.368,0.87327,0.7297,0.93172,0.75882,0.92306,0.87039,0.58453,1.13911,0.84324,0.99728,0.00132282,0.00132282,0.00132282
55,227.568,0.84181,0.68746,0.91852,0.97616,0.88412,0.96689,0.6629,1.11529,0.79847,0.984,0.00131888,0.00131888,0.00131888
56,232.791,0.83082,0.66042,0.90287,0.87307,0.91541,0.94444,0.65255,1.12598,0.82439,0.98165,0.00131488,0.00131488,0.00131488
57,237.95,0.88514,0.67938,0.91573,0.64317,0.96817,0.86855,0.58886,1.1668,1.15119,1.06134,0.00131082,0.00131082,0.00131082
58,243.051,0.89358,0.68665,0.92324,0.77219,0.66612,0.84989,0.56228,1.19642,1.10487,1.0539,0.00130668,0.00130668,0.00130668
59,248.74,0.80482,0.62538,0.90252,0.82242,0.88152,0.90443,0.62219,1.11407,0.99182,0.98878,0.00130249,0.00130249,0.00130249
60,253.862,0.81323,0.60964,0.90961,0.84536,0.89277,0.93118,0.6256,1.11627,0.90631,0.99422,0.00129823,0.00129823,0.00129823
61,259.044,0.80035,0.61674,0.90586,0.87812,0.9267,0.95802,0.66591,1.10708,0.8441,0.98523,0.00129391,0.00129391,0.00129391
62,264.141,0.78518,0.60002,0.89595,0.86085,0.85702,0.92165,0.62499,1.08427,0.84224,0.98793,0.00128952,0.00128952,0.00128952
63,269.227,0.81551,0.61591,0.90843,0.77286,0.95246,0.92611,0.61229,1.15469,0.78564,1.00813,0.00128507,0.00128507,0.00128507
64,274.431,0.79804,0.59076,0.88714,0.86736,0.94872,0.94331,0.6725,1.13058,0.7375,1.00075,0.00128057,0.00128057,0.00128057
65,279.552,0.78236,0.5777,0.9057,0.83808,1,0.96184,0.66127,1.17862,0.731,1.00814,0.00127599,0.00127599,0.00127599
66,284.744,0.78025,0.59457,0.89162,0.85186,0.92308,0.94275,0.66804,1.11116,0.86983,0.98435,0.00127136,0.00127136,0.00127136
67,289.917,0.72205,0.57232,0.88289,0.81868,0.99007,0.95634,0.68702,1.09908,0.70713,0.99004,0.00126667,0.00126667,0.00126667
68,295.189,0.7415,0.54805,0.89594,0.90138,0.97747,0.97614,0.67974,1.13982,0.69908,0.99392,0.00126192,0.00126192,0.00126192
69,300.402,0.75799,0.54738,0.89216,0.90151,0.92809,0.96804,0.67137,1.11268,0.72264,0.96955,0.00125711,0.00125711,0.00125711
70,305.824,0.74383,0.56049,0.88805,0.89653,0.9409,0.97415,0.68596,1.1712,0.7088,1.01462,0.00125224,0.00125224,0.00125224
71,311.488,0.74698,0.57438,0.88494,0.72948,0.87179,0.86037,0.59203,1.20786,0.90526,1.08373,0.00124731,0.00124731,0.00124731
72,316.88,0.74329,0.58851,0.87352,0.94739,0.84491,0.96152,0.63451,1.15054,0.90284,0.9977,0.00124233,0.00124233,0.00124233
73,322.13,0.77706,0.58541,0.86822,0.87508,0.91841,0.95691,0.65383,1.14075,0.89415,0.99062,0.00123728,0.00123728,0.00123728
74,327.188,0.77746,0.62485,0.88104,0.89104,0.91781,0.96302,0.63812,1.23161,0.74902,1.03874,0.00123219,0.00123219,0.00123219
75,332.263,0.82799,0.59141,0.91607,0.77135,0.98136,0.89905,0.58317,1.22106,0.87924,1.06656,0.00122703,0.00122703,0.00122703
76,337.286,0.79358,0.61886,0.89197,0.78918,0.90696,0.88964,0.59003,1.20234,0.90313,1.05172,0.00122182,0.00122182,0.00122182
77,342.417,0.75331,0.5703,0.86654,0.85055,0.88245,0.88558,0.62029,1.17658,0.88442,1.00272,0.00121656,0.00121656,0.00121656
78,347.38,0.7498,0.5622,0.88496,0.92005,0.81953,0.94362,0.62823,1.12017,0.97385,0.96757,0.00121124,0.00121124,0.00121124
79,352.525,0.70592,0.53812,0.86734,0.8931,0.90811,0.97691,0.64446,1.16345,0.78531,1.00057,0.00120586,0.00120586,0.00120586
80,357.689,0.70877,0.54615,0.85942,0.88381,0.9208,0.97491,0.68146,1.14417,0.68114,1.01108,0.00120044,0.00120044,0.00120044
81,362.82,0.72249,0.52007,0.87912,0.8562,0.94141,0.93415,0.67158,1.11236,0.78004,0.99785,0.00119496,0.00119496,0.00119496
82,368.33,0.70869,0.52594,0.88425,0.85813,0.83683,0.8833,0.62269,1.12876,0.91725,1.01183,0.00118943,0.00118943,0.00118943
83,373.442,0.72993,0.53051,0.8753,0.83927,0.89128,0.91477,0.64436,1.14592,0.80927,1.01127,0.00118385,0.00118385,0.00118385
84,378.646,0.69593,0.52981,0.87694,0.81269,0.83219,0.91012,0.62961,1.16431,0.78773,1.03986,0.00117821,0.00117821,0.00117821
85,383.841,0.7176,0.53358,0.86886,0.77372,0.97436,0.93212,0.67509,1.14542,0.74654,1.01458,0.00117253,0.00117253,0.00117253
86,388.95,0.65679,0.51139,0.85982,0.85251,0.86524,0.92262,0.65805,1.14885,1.00575,1.0037,0.0011668,0.0011668,0.0011668
87,394.026,0.66969,0.48969,0.87485,0.86542,0.92158,0.93251,0.67578,1.12981,0.80415,1.00694,0.00116102,0.00116102,0.00116102
88,399.14,0.654,0.50127,0.85346,0.94303,0.88886,0.95066,0.65358,1.16131,0.88233,0.99631,0.00115519,0.00115519,0.00115519
89,404.427,0.65618,0.50227,0.86882,0.86971,0.85723,0.92414,0.65268,1.15102,0.92035,1.00376,0.00114931,0.00114931,0.00114931
90,409.608,0.65492,0.50676,0.84718,0.84847,0.98704,0.96706,0.67507,1.14675,0.71653,1.015,0.00114339,0.00114339,0.00114339
91,414.91,0.63473,0.49335,0.86203,0.83056,1,0.96036,0.67144,1.17045,0.71172,1.02984,0.00113742,0.00113742,0.00113742
92,420.169,0.62679,0.48404,0.84944,0.86407,0.86713,0.91612,0.64655,1.14404,0.81206,1.00647,0.0011314,0.0011314,0.0011314
93,425.487,0.65449,0.48309,0.86301,0.85508,0.86713,0.89065,0.65009,1.15523,0.91808,1.0126,0.00112534,0.00112534,0.00112534
94,430.992,0.62878,0.47741,0.8459,0.87986,0.91089,0.92688,0.62702,1.16567,0.93515,1.0131,0.00111924,0.00111924,0.00111924
95,436.473,0.66527,0.49159,0.85969,0.87882,0.92304,0.94305,0.6425,1.19733,0.91281,1.03121,0.00111309,0.00111309,0.00111309
96,441.604,0.65285,0.48012,0.8499,0.91795,0.93724,0.96068,0.67777,1.15574,0.79724,1.02868,0.0011069,0.0011069,0.0011069
97,446.522,0.61815,0.46824,0.85556,0.89103,0.91793,0.9577,0.65261,1.17781,0.93046,1.02329,0.00110066,0.00110066,0.00110066
98,451.505,0.61833,0.4699,0.84611,0.87486,0.99151,0.959,0.6735,1.1776,0.69767,1.02925,0.00109439,0.00109439,0.00109439
99,456.657,0.57586,0.45392,0.82163,0.87023,1,0.98893,0.68909,1.2383,0.62737,1.05485,0.00108807,0.00108807,0.00108807
100,461.674,0.59216,0.45073,0.84347,0.86755,0.95641,0.98013,0.68095,1.17047,0.70744,1.00613,0.00108172,0.00108172,0.00108172
101,466.734,0.55835,0.42749,0.79878,0.92424,0.87731,0.96927,0.67559,1.16936,0.89369,0.99755,0.00107532,0.00107532,0.00107532
102,471.895,0.5879,0.45814,0.84096,0.95074,0.84761,0.97084,0.6652,1.11448,0.77421,1.0155,0.00106889,0.00106889,0.00106889
103,476.941,0.5955,0.44811,0.83268,0.92106,0.89744,0.95095,0.66998,1.14003,0.72959,1.03397,0.00106242,0.00106242,0.00106242
104,482.089,0.57286,0.43051,0.83685,0.93395,0.90239,0.95029,0.62472,1.17521,0.80197,1.01721,0.00105591,0.00105591,0.00105591
105,487.592,0.57988,0.43843,0.82898,0.89756,0.94425,0.9669,0.65603,1.15496,0.78124,1.00886,0.00104936,0.00104936,0.00104936
106,492.659,0.57697,0.45491,0.8116,0.88832,0.92382,0.96089,0.65508,1.16895,0.7806,1.00882,0.00104278,0.00104278,0.00104278
107,497.867,0.5797,0.44614,0.82781,0.88325,0.97228,0.964,0.65071,1.18355,0.81513,1.03244,0.00103616,0.00103616,0.00103616
108,502.79,0.61647,0.45023,0.84982,0.8884,0.89842,0.9356,0.63541,1.20183,0.75951,1.06525,0.00102951,0.00102951,0.00102951
109,507.825,0.55561,0.41926,0.82832,0.8947,0.89931,0.96541,0.68347,1.13128,0.70468,1.02482,0.00102282,0.00102282,0.00102282
110,512.99,0.60961,0.42544,0.8236,0.95213,0.86321,0.97081,0.67427,1.1349,0.73089,1.00917,0.0010161,0.0010161,0.0010161
111,517.938,0.53717,0.41574,0.81904,0.92589,0.86432,0.96617,0.66952,1.16777,0.72643,1.0185,0.00100935,0.00100935,0.00100935
112,522.905,0.56292,0.42694,0.85569,0.86525,0.96297,0.95856,0.66505,1.07864,0.79255,0.98553,0.00100257,0.00100257,0.00100257
113,527.926,0.60489,0.42692,0.84103,0.86183,0.89744,0.90668,0.60787,1.15129,0.87429,1.01377,0.000995756,0.000995756,0.000995756
114,533.029,0.55351,0.43591,0.82283,0.87414,0.83683,0.9196,0.61868,1.15344,0.84804,1.00075,0.000988913,0.000988913,0.000988913
115,538.077,0.5364,0.42431,0.82015,0.8614,0.89091,0.92403,0.61316,1.18763,0.92996,1.02089,0.00098204,0.00098204,0.00098204
116,543.173,0.52176,0.41526,0.81616,0.88817,0.9105,0.94668,0.65143,1.18584,0.82412,1.04032,0.000975138,0.000975138,0.000975138
117,548.7,0.55649,0.42254,0.846,0.8944,0.90849,0.96603,0.67201,1.14449,0.68708,1.01866,0.000968209,0.000968209,0.000968209
118,553.787,0.53741,0.40965,0.82573,0.98706,0.9706,0.99063,0.6996,1.13844,0.60169,1.03176,0.000961253,0.000961253,0.000961253
119,558.966,0.52864,0.4163,0.82745,0.90673,0.97134,0.98546,0.69647,1.17798,0.65358,1.04537,0.00095427,0.00095427,0.00095427
120,564.007,0.50986,0.40183,0.82834,0.84347,0.96334,0.96374,0.69156,1.1296,0.76009,1.01433,0.000947262,0.000947262,0.000947262
121,569.006,0.509,0.39961,0.8222,0.85711,0.9393,0.96849,0.66645,1.2019,0.9213,1.02484,0.00094023,0.00094023,0.00094023
122,574.04,0.49171,0.41508,0.82485,0.81414,0.98534,0.94714,0.6377,1.20576,0.7729,1.04734,0.000933173,0.000933173,0.000933173
123,579.144,0.49526,0.40143,0.82049,0.86352,0.95628,0.95368,0.65733,1.18173,0.68491,1.02918,0.000926093,0.000926093,0.000926093
124,583.4,0.4866,0.39647,0.83314,0.88437,0.94821,0.96096,0.66584,1.18735,0.73615,1.02861,0.000918991,0.000918991,0.000918991
125,587.546,0.49622,0.40877,0.83026,0.86477,0.97096,0.97384,0.65098,1.18631,0.81768,1.02445,0.000911867,0.000911867,0.000911867
126,591.747,0.49288,0.40623,0.82829,0.9168,0.96889,0.97428,0.67623,1.1588,0.68184,1.02352,0.000904722,0.000904722,0.000904722
127,595.892,0.45984,0.3918,0.81244,0.90952,0.90541,0.95937,0.65169,1.18389,0.69402,1.03104,0.000897557,0.000897557,0.000897557
128,599.987,0.45776,0.38357,0.80818,0.84199,0.96866,0.95925,0.62914,1.20824,0.80271,1.02283,0.000890373,0.000890373,0.000890373
129,604.134,0.51135,0.39774,0.81098,0.91438,0.90475,0.96422,0.64043,1.19322,0.84443,1.00505,0.00088317,0.00088317,0.00088317
130,608.71,0.47247,0.39155,0.82803,0.8838,0.89744,0.96306,0.64666,1.16942,0.83812,1.01326,0.00087595,0.00087595,0.00087595
131,612.961,0.46537,0.38667,0.80113,0.91362,0.94777,0.985,0.65818,1.16525,0.63636,1.0332,0.000868712,0.000868712,0.000868712
132,617.037,0.47395,0.38916,0.81192,0.92628,0.93363,0.98389,0.66072,1.18935,0.64791,1.06244,0.000861459,0.000861459,0.000861459
133,621.264,0.47411,0.38646,0.81378,0.92469,0.90951,0.97493,0.66275,1.18456,0.64655,1.04908,0.00085419,0.00085419,0.00085419
134,625.397,0.45727,0.37396,0.81463,0.88585,0.99159,0.965,0.63758,1.17176,0.74699,1.01251,0.000846907,0.000846907,0.000846907
135,629.531,0.43476,0.36805,0.80599,0.90736,0.9152,0.96126,0.66219,1.12003,0.72717,1.01941,0.00083961,0.00083961,0.00083961
136,633.63,0.42996,0.36612,0.83284,0.90676,0.87355,0.94147,0.66239,1.14463,0.80402,1.01612,0.0008323,0.0008323,0.0008323
137,637.717,0.42742,0.36243,0.80962,0.9051,0.91841,0.96281,0.66018,1.16469,0.746,1.022,0.000824978,0.000824978,0.000824978
138,641.796,0.42468,0.36058,0.79648,0.95243,0.88732,0.9672,0.67349,1.18239,0.66297,1.03437,0.000817644,0.000817644,0.000817644
139,645.932,0.44064,0.36817,0.79912,0.87257,0.97436,0.97849,0.68797,1.16064,0.63076,1.01844,0.0008103,0.0008103,0.0008103
140,649.95,0.44924,0.36689,0.81558,0.91833,0.93914,0.96121,0.65912,1.18729,0.72243,1.01893,0.000802946,0.000802946,0.000802946
141,653.926,0.40385,0.34878,0.80438,0.9132,0.89044,0.94575,0.65804,1.17073,0.84772,1.00502,0.000795584,0.000795584,0.000795584
142,658.02,0.39635,0.35021,0.79163,0.87718,0.90789,0.96719,0.68041,1.13225,0.74214,1.00916,0.000788213,0.000788213,0.000788213
143,662.037,0.38395,0.34893,0.78524,0.87845,0.9355,0.95237,0.65986,1.19475,0.73861,1.02878,0.000780835,0.000780835,0.000780835
144,666.365,0.40775,0.35646,0.80615,0.89406,0.94872,0.96478,0.66084,1.17936,0.71869,1.01834,0.00077345,0.00077345,0.00077345
145,670.354,0.39558,0.34407,0.78759,0.90515,0.91441,0.95317,0.66025,1.16388,0.75627,1.00638,0.00076606,0.00076606,0.00076606
146,674.418,0.41586,0.34531,0.78555,0.87534,0.86292,0.93548,0.6455,1.1723,0.88949,1.01136,0.000758665,0.000758665,0.000758665
147,678.534,0.39766,0.34251,0.79474,0.9398,0.86424,0.94952,0.68653,1.13683,0.85778,1.01266,0.000751266,0.000751266,0.000751266
148,682.728,0.38795,0.3484,0.81331,0.91363,0.91059,0.96007,0.65638,1.19121,0.68639,1.04324,0.000743864,0.000743864,0.000743864
149,686.901,0.4029,0.34872,0.7878,0.89704,0.96076,0.95908,0.64595,1.18738,0.68653,1.04033,0.000736459,0.000736459,0.000736459
150,690.985,0.43401,0.35367,0.80527,0.89937,1,0.965,0.64597,1.17159,0.67212,1.03979,0.000729052,0.000729052,0.000729052
151,695.145,0.3918,0.33787,0.7893,0.88399,0.98846,0.95312,0.64824,1.19396,0.6863,1.03627,0.000721645,0.000721645,0.000721645
152,699.196,0.37943,0.33018,0.79034,0.85592,0.95505,0.9488,0.64484,1.21302,0.73917,1.03337,0.000714238,0.000714238,0.000714238
153,703.381,0.36281,0.33412,0.77609,0.85773,0.96495,0.95288,0.65355,1.19588,0.6841,1.03367,0.000706831,0.000706831,0.000706831
154,707.476,0.39141,0.33696,0.80599,0.90863,0.91685,0.94954,0.65847,1.16187,0.62284,1.02059,0.000699426,0.000699426,0.000699426
155,711.479,0.38192,0.33739,0.80092,0.87355,0.91841,0.94903,0.65896,1.16538,0.70496,1.01562,0.000692024,0.000692024,0.000692024
156,715.58,0.36913,0.33115,0.7978,0.86127,0.90736,0.93857,0.64374,1.20199,0.77368,1.02971,0.000684625,0.000684625,0.000684625
157,719.721,0.38501,0.32796,0.80883,0.86734,0.86411,0.9394,0.65679,1.16325,0.81993,1.02295,0.00067723,0.00067723,0.00067723
158,723.9,0.34974,0.31761,0.79264,0.85426,0.97002,0.97779,0.66717,1.20197,0.70827,1.04553,0.00066984,0.00066984,0.00066984
159,728.595,0.36475,0.33568,0.79712,0.87388,0.94443,0.96384,0.67025,1.22101,0.74381,1.0407,0.000662455,0.000662455,0.000662455
160,732.646,0.3583,0.30782,0.77547,0.87574,0.94417,0.96295,0.67574,1.17984,0.7455,1.04203,0.000655077,0.000655077,0.000655077
161,736.742,0.37116,0.32137,0.79888,0.9355,0.89112,0.96148,0.66923,1.17756,0.75893,1.04047,0.000647706,0.000647706,0.000647706
162,740.828,0.3464,0.31046,0.77652,0.88227,0.9638,0.9601,0.63696,1.20327,0.80192,1.02796,0.000640344,0.000640344,0.000640344
163,744.856,0.33253,0.30154,0.78552,0.88059,0.89027,0.9378,0.62285,1.2195,0.90721,1.02991,0.00063299,0.00063299,0.00063299
164,748.974,0.33137,0.31256,0.79376,0.93572,0.84007,0.94591,0.68213,1.19649,0.78648,1.03838,0.000625646,0.000625646,0.000625646
165,753.046,0.33636,0.32194,0.78871,0.88904,0.898,0.96542,0.68718,1.21795,0.75153,1.05506,0.000618312,0.000618312,0.000618312
166,757.177,0.35224,0.31497,0.78929,0.81372,0.96883,0.97023,0.66269,1.23095,0.72241,1.06025,0.00061099,0.00061099,0.00061099
167,761.377,0.32835,0.31304,0.78109,0.82938,0.96118,0.94661,0.62987,1.24641,0.77047,1.05335,0.00060368,0.00060368,0.00060368
168,765.379,0.33511,0.30686,0.78845,0.81339,0.94618,0.94299,0.63123,1.23924,0.79,1.04512,0.000596383,0.000596383,0.000596383
169,769.388,0.3509,0.32916,0.79841,0.84257,0.99191,0.96811,0.65002,1.2388,0.68589,1.06394,0.0005891,0.0005891,0.0005891
170,773.399,0.33457,0.31356,0.7894,0.94166,0.94406,0.97706,0.65901,1.22279,0.63919,1.05453,0.000581831,0.000581831,0.000581831
171,777.442,0.31926,0.2973,0.78811,0.93329,0.97947,0.97948,0.66775,1.24474,0.66472,1.04854,0.000574578,0.000574578,0.000574578
172,781.558,0.34191,0.31634,0.77607,0.94049,0.9405,0.98326,0.67106,1.21606,0.64377,1.0496,0.00056734,0.00056734,0.00056734
173,785.602,0.30471,0.29801,0.77448,0.93184,0.93683,0.97455,0.66825,1.19929,0.64095,1.0524,0.00056012,0.00056012,0.00056012
174,789.85,0.30281,0.30112,0.79141,0.87986,0.96609,0.97795,0.67222,1.19368,0.6826,1.05193,0.000552917,0.000552917,0.000552917
175,793.934,0.30261,0.28311,0.7838,0.92685,0.94872,0.97047,0.66374,1.21055,0.73616,1.04666,0.000545733,0.000545733,0.000545733
176,798.126,0.30582,0.2847,0.78643,0.90453,0.92308,0.96694,0.66717,1.1962,0.72503,1.03916,0.000538568,0.000538568,0.000538568
177,802.1,0.31278,0.28946,0.7861,0.90172,0.97152,0.96637,0.65659,1.20343,0.68101,1.04672,0.000531423,0.000531423,0.000531423
178,806.192,0.30775,0.29272,0.78744,0.92508,0.995,0.97333,0.63842,1.27604,0.72583,1.06285,0.000524299,0.000524299,0.000524299
179,810.247,0.30632,0.29023,0.79272,0.89066,0.99245,0.96854,0.63674,1.28944,0.75623,1.06188,0.000517197,0.000517197,0.000517197
180,814.319,0.29629,0.29035,0.77061,0.90564,0.9885,0.96948,0.65525,1.23828,0.73025,1.04904,0.000510117,0.000510117,0.000510117
181,818.435,0.30925,0.292,0.79179,0.93686,0.89586,0.97729,0.67374,1.19943,0.71433,1.047,0.00050306,0.00050306,0.00050306
182,823.164,0.29916,0.296,0.79535,0.94301,0.89277,0.97433,0.67728,1.20568,0.69298,1.04868,0.000496028,0.000496028,0.000496028
183,828.089,0.3069,0.28823,0.79282,0.89819,0.99183,0.97952,0.66956,1.23529,0.69034,1.04316,0.00048902,0.00048902,0.00048902
184,833.136,0.2855,0.27674,0.78133,0.89881,0.97072,0.96135,0.65345,1.1929,0.69724,1.0305,0.000482037,0.000482037,0.000482037
185,838.052,0.27783,0.27201,0.7746,0.95947,0.90935,0.96663,0.67241,1.14314,0.68428,1.02424,0.000475081,0.000475081,0.000475081
186,842.977,0.28356,0.27595,0.77863,0.95367,0.91574,0.97301,0.68888,1.16845,0.72955,1.02486,0.000468152,0.000468152,0.000468152
