epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,306.283,0.54057,0.30684,0.80339,0.90525,0.96181,0.995,0.81537,0.79179,0.34688,0.8974,0.000526923,0.000526923,0.000526923
44,314.864,0.52456,0.30064,0.7875,0.96326,0.9819,0.995,0.8139,0.78631,0.3456,0.89861,0.000524092,0.000524092,0.000524092
45,322.529,0.52913,0.29351,0.79521,0.96848,0.93754,0.995,0.80455,0.74573,0.34205,0.89205,0.000521206,0.000521206,0.000521206
46,330.298,0.49937,0.29188,0.77269,0.96339,0.98724,0.995,0.79813,0.76934,0.33434,0.90145,0.000518264,0.000518264,0.000518264
47,338.064,0.50822,0.29676,0.77769,0.96724,0.97847,0.995,0.79974,0.80517,0.335,0.90652,0.000515267,0.000515267,0.000515267
48,345.7,0.56027,0.29065,0.80164,0.93763,0.99609,0.995,0.80373,0.75922,0.35029,0.89274,0.000512217,0.000512217,0.000512217
49,353.433,0.53752,0.29276,0.78747,0.95715,0.98048,0.995,0.79079,0.82521,0.33974,0.91376,0.000509114,0.000509114,0.000509114
50,361.142,0.51165,0.29456,0.77909,0.97576,0.97766,0.995,0.8109,0.79286,0.33869,0.90213,0.000505958,0.000505958,0.000505958
51,369.11,0.5244,0.28779,0.78961,0.96774,0.9652,0.995,0.80828,0.75876,0.34454,0.88511,0.00050275,0.00050275,0.00050275
52,377.534,0.50686,0.28284,0.79198,0.98272,0.97195,0.995,0.7885,0.78253,0.33853,0.89992,0.000499492,0.000499492,0.000499492
53,385.452,0.51955,0.28585,0.7762,0.96581,0.96336,0.97952,0.79853,0.77798,0.36394,0.90076,0.000496184,0.000496184,0.000496184
54,393.371,0.50296,0.28285,0.77914,0.97688,0.99004,0.995,0.7967,0.78617,0.33152,0.90677,0.000492827,0.000492827,0.000492827
55,401.168,0.46402,0.27238,0.77545,0.97968,0.98935,0.995,0.81833,0.74679,0.31214,0.90259,0.000489421,0.000489421,0.000489421
56,408.903,0.46338,0.26465,0.77304,0.97611,0.97577,0.995,0.8088,0.73774,0.34185,0.89303,0.000485968,0.000485968,0.000485968
57,416.725,0.45911,0.27524,0.75706,0.97887,0.93319,0.98577,0.78569,0.77352,0.37333,0.90699,0.000482469,0.000482469,0.000482469
58,424.886,0.48635,0.26751,0.77562,0.96473,0.97817,0.995,0.81605,0.79257,0.34272,0.91575,0.000478923,0.000478923,0.000478923
59,433.495,0.49869,0.27092,0.77526,0.9664,0.98384,0.995,0.81469,0.76471,0.3321,0.90538,0.000475333,0.000475333,0.000475333
60,441.157,0.46223,0.25638,0.76415,0.98334,0.97567,0.995,0.80232,0.78035,0.36366,0.9091,0.000471698,0.000471698,0.000471698
61,448.745,0.46608,0.26477,0.77663,0.98185,0.97079,0.9882,0.78494,0.80575,0.39445,0.89512,0.000468021,0.000468021,0.000468021
62,456.69,0.48075,0.26603,0.76978,0.97702,0.98393,0.995,0.79822,0.7622,0.35373,0.88384,0.000464301,0.000464301,0.000464301
63,464.503,0.44828,0.25731,0.75838,0.97846,0.98446,0.995,0.80403,0.80594,0.34618,0.90804,0.00046054,0.00046054,0.00046054
64,472.195,0.44253,0.24756,0.77343,0.98254,0.98585,0.995,0.79131,0.81736,0.34322,0.90982,0.000456739,0.000456739,0.000456739
65,479.934,0.40595,0.2448,0.7563,0.97952,0.99239,0.995,0.80341,0.7963,0.33146,0.91943,0.000452898,0.000452898,0.000452898
66,485.203,0.41756,0.24522,0.74623,0.97861,0.98624,0.995,0.8109,0.80376,0.33242,0.91249,0.000449018,0.000449018,0.000449018
67,489.25,0.41953,0.24109,0.75092,0.98571,0.99162,0.995,0.80039,0.78986,0.32786,0.91278,0.000445102,0.000445102,0.000445102
68,493.298,0.38687,0.22641,0.76033,0.9863,0.99211,0.995,0.81127,0.79568,0.33116,0.92264,0.000441148,0.000441148,0.000441148
69,497.384,0.39134,0.23517,0.75127,0.98635,0.98077,0.995,0.80001,0.78453,0.33375,0.90613,0.000437159,0.000437159,0.000437159
70,501.391,0.37711,0.22132,0.74547,0.98195,0.99239,0.995,0.81576,0.809,0.32892,0.91218,0.000433136,0.000433136,0.000433136
71,505.353,0.36255,0.22326,0.74873,0.98316,0.99056,0.995,0.81739,0.80211,0.32248,0.91939,0.000429078,0.000429078,0.000429078
72,509.483,0.35198,0.21939,0.74623,0.98435,0.99284,0.995,0.81506,0.78609,0.31098,0.90675,0.000424989,0.000424989,0.000424989
73,513.377,0.33241,0.21169,0.73759,0.98347,0.99182,0.995,0.80396,0.74617,0.30943,0.89774,0.000420867,0.000420867,0.000420867
74,517.415,0.35574,0.2205,0.7363,0.98223,0.98014,0.995,0.79943,0.7506,0.3055,0.89351,0.000416715,0.000416715,0.000416715
