epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
44,303.35,0.51821,0.3363,0.79619,0.98486,1,0.995,0.85495,0.63346,0.34459,0.78248,0.00118776,0.00118776,0.00118776
45,312.399,0.51721,0.33522,0.80825,0.98501,1,0.995,0.87058,0.60551,0.32927,0.77045,0.00118489,0.00118489,0.00118489
46,320.217,0.52968,0.33489,0.79952,0.99132,1,0.995,0.87557,0.55781,0.31966,0.76409,0.00118195,0.00118195,0.00118195
47,328.079,0.50922,0.32364,0.80948,0.99315,1,0.995,0.87427,0.60758,0.343,0.7701,0.00117895,0.00117895,0.00117895
48,335.783,0.50943,0.31221,0.80764,0.99211,1,0.995,0.88771,0.55017,0.32994,0.76687,0.00117589,0.00117589,0.00117589
49,343.408,0.50469,0.31161,0.7982,0.99341,1,0.995,0.88299,0.56073,0.33533,0.76733,0.00117277,0.00117277,0.00117277
50,351.226,0.51085,0.31316,0.81347,0.99313,1,0.995,0.88042,0.58229,0.30546,0.77013,0.00116959,0.00116959,0.00116959
51,359.042,0.51395,0.31896,0.80146,0.99253,1,0.995,0.88946,0.5568,0.31421,0.76577,0.00116635,0.00116635,0.00116635
52,367.047,0.49653,0.31059,0.80537,0.99002,1,0.995,0.8753,0.61766,0.3225,0.77527,0.00116305,0.00116305,0.00116305
53,374.733,0.50684,0.31234,0.79362,0.99356,1,0.995,0.86525,0.63177,0.32683,0.77613,0.00115969,0.00115969,0.00115969
54,383.2,0.48884,0.30991,0.79537,0.99551,1,0.995,0.8507,0.62674,0.33398,0.77466,0.00115628,0.00115628,0.00115628
55,391.083,0.51032,0.30475,0.80078,0.98879,1,0.995,0.88043,0.56701,0.31098,0.76713,0.0011528,0.0011528,0.0011528
56,399.108,0.49348,0.29761,0.80694,0.99706,1,0.995,0.8683,0.56746,0.32706,0.76763,0.00114927,0.00114927,0.00114927
57,406.847,0.49659,0.31107,0.79906,0.99399,1,0.995,0.85927,0.57806,0.31869,0.76925,0.00114568,0.00114568,0.00114568
58,414.642,0.50121,0.3182,0.80286,0.99505,1,0.995,0.87517,0.56569,0.32465,0.77168,0.00114203,0.00114203,0.00114203
59,422.465,0.50886,0.30827,0.80839,0.98794,0.99646,0.995,0.85616,0.64995,0.32771,0.78682,0.00113833,0.00113833,0.00113833
60,430.602,0.45621,0.2853,0.79737,0.99172,1,0.995,0.88843,0.54727,0.30595,0.76658,0.00113457,0.00113457,0.00113457
61,438.357,0.47606,0.3047,0.78871,0.99547,1,0.995,0.87014,0.59538,0.33632,0.77343,0.00113075,0.00113075,0.00113075
