epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
31,136.949,0.53153,0.31464,0.76545,0.96085,0.97841,0.995,0.82215,0.78848,0.3681,0.89865,0.000556276,0.000556276,0.000556276
32,141.207,0.57186,0.31466,0.77754,0.98107,0.97375,0.995,0.81657,0.74257,0.33887,0.88507,0.000554169,0.000554169,0.000554169
33,145.401,0.56409,0.30249,0.77124,0.96757,0.99299,0.995,0.78395,0.78675,0.34662,0.89381,0.000551998,0.000551998,0.000551998
34,149.653,0.56687,0.31198,0.78078,0.9818,0.99196,0.995,0.7986,0.78161,0.32829,0.90157,0.000549764,0.000549764,0.000549764
35,153.906,0.61563,0.33347,0.78388,0.9292,0.98766,0.995,0.81235,0.7977,0.3702,0.89551,0.000547468,0.000547468,0.000547468
36,158.077,0.60146,0.31196,0.80331,0.95213,0.97721,0.99415,0.80455,0.76197,0.3544,0.90168,0.000545109,0.000545109,0.000545109
37,162.282,0.56338,0.30632,0.79755,0.96104,0.96388,0.99346,0.81705,0.7655,0.33922,0.88519,0.00054269,0.00054269,0.00054269
38,166.571,0.56365,0.29566,0.78321,0.96901,0.97454,0.995,0.81105,0.77244,0.34763,0.88898,0.00054021,0.00054021,0.00054021
39,170.724,0.53581,0.28989,0.78138,0.96561,0.97648,0.99415,0.79792,0.7934,0.35855,0.89475,0.00053767,0.00053767,0.00053767
40,175.027,0.53269,0.28695,0.77457,0.98425,0.96907,0.99288,0.79147,0.78755,0.35584,0.89444,0.000535071,0.000535071,0.000535071
41,179.29,0.5139,0.2863,0.77959,0.96405,0.98153,0.99414,0.80245,0.79426,0.36039,0.89839,0.000532412,0.000532412,0.000532412
42,183.658,0.54117,0.29121,0.78046,0.98069,0.98728,0.995,0.80212,0.81942,0.36258,0.90374,0.000529696,0.000529696,0.000529696
43,187.922,0.52681,0.28575,0.78149,0.95507,0.98745,0.99198,0.80734,0.77331,0.38055,0.89322,0.000526923,0.000526923,0.000526923
44,194.378,0.50858,0.27963,0.75531,0.97599,0.98949,0.99414,0.8133,0.76245,0.34034,0.89283,0.000524092,0.000524092,0.000524092
45,198.63,0.47856,0.27189,0.75881,0.97864,0.99178,0.995,0.81346,0.79612,0.34855,0.89728,0.000521206,0.000521206,0.000521206
46,202.857,0.51014,0.28547,0.76786,0.98192,0.99104,0.99492,0.8254,0.77833,0.34717,0.89862,0.000518264,0.000518264,0.000518264
47,207.11,0.50045,0.28032,0.76964,0.97448,0.97796,0.99466,0.82622,0.78227,0.36326,0.9039,0.000515267,0.000515267,0.000515267
48,211.648,0.48049,0.27572,0.75183,0.97737,0.99274,0.99488,0.81366,0.77204,0.32643,0.89043,0.000512217,0.000512217,0.000512217
49,216.674,0.47288,0.27246,0.75203,0.97486,0.98626,0.99486,0.80547,0.7671,0.33596,0.8949,0.000509114,0.000509114,0.000509114
50,221.588,0.44114,0.27005,0.7466,0.98437,0.97553,0.99485,0.80329,0.78208,0.34697,0.90045,0.000505958,0.000505958,0.000505958
51,226.438,0.4413,0.25825,0.74598,0.98389,0.97367,0.9947,0.81519,0.78822,0.34536,0.9026,0.00050275,0.00050275,0.00050275
52,231.279,0.45667,0.26826,0.76547,0.98145,0.98274,0.99492,0.80636,0.76731,0.31698,0.89763,0.000499492,0.000499492,0.000499492
53,236.186,0.43077,0.25361,0.73504,0.97968,0.97998,0.99495,0.82077,0.74211,0.31898,0.88946,0.000496184,0.000496184,0.000496184
54,240.906,0.43135,0.25149,0.74329,0.98286,0.98577,0.99488,0.80599,0.75884,0.3567,0.89755,0.000492827,0.000492827,0.000492827
55,245.684,0.46179,0.25613,0.74799,0.9726,0.98768,0.99497,0.8094,0.75984,0.3193,0.90406,0.000489421,0.000489421,0.000489421
56,250.443,0.44806,0.26208,0.74482,0.97862,0.99063,0.99499,0.82298,0.79757,0.33559,0.91927,0.000485968,0.000485968,0.000485968
57,255.308,0.50755,0.26359,0.75543,0.98096,0.98454,0.995,0.79954,0.78218,0.33245,0.90082,0.000482469,0.000482469,0.000482469
58,260.177,0.44868,0.25405,0.73797,0.97624,0.99184,0.99497,0.79941,0.81432,0.34322,0.91848,0.000478923,0.000478923,0.000478923
59,264.981,0.47646,0.25966,0.75702,0.97212,0.99136,0.99497,0.79494,0.75596,0.33531,0.89747,0.000475333,0.000475333,0.000475333
60,269.775,0.44438,0.24883,0.75445,0.97547,0.98656,0.99412,0.80703,0.79042,0.33254,0.90981,0.000471698,0.000471698,0.000471698
61,274.81,0.43323,0.25601,0.7412,0.98124,0.97884,0.9941,0.80983,0.77218,0.33471,0.90853,0.000468021,0.000468021,0.000468021
62,279.881,0.44742,0.24062,0.75477,0.98505,0.98187,0.99344,0.81582,0.74234,0.3388,0.88812,0.000464301,0.000464301,0.000464301
63,284.922,0.42515,0.2376,0.74812,0.9708,0.98397,0.99413,0.81961,0.71478,0.3268,0.88055,0.00046054,0.00046054,0.00046054
64,289.742,0.41181,0.24464,0.73294,0.98682,0.98148,0.99412,0.81226,0.73809,0.32178,0.89709,0.000456739,0.000456739,0.000456739
65,294.713,0.40541,0.24046,0.74297,0.98067,0.99111,0.99475,0.81306,0.76829,0.34612,0.90168,0.000452898,0.000452898,0.000452898
66,299.458,0.41411,0.23232,0.74316,0.96974,0.96686,0.9948,0.82179,0.80331,0.35302,0.90244,0.000449018,0.000449018,0.000449018
67,304.166,0.40372,0.23931,0.72785,0.98254,0.93063,0.98514,0.82137,0.81104,0.36797,0.9125,0.000445102,0.000445102,0.000445102
68,308.935,0.39681,0.22484,0.73968,0.97869,0.97944,0.9893,0.81913,0.77054,0.35484,0.90844,0.000441148,0.000441148,0.000441148
69,313.797,0.41496,0.23166,0.72752,0.97389,0.98159,0.99047,0.82156,0.76171,0.35095,0.91181,0.000437159,0.000437159,0.000437159
70,318.641,0.38386,0.22258,0.73463,0.98099,0.97656,0.98828,0.80934,0.74437,0.34101,0.90236,0.000433136,0.000433136,0.000433136
71,323.453,0.37892,0.21619,0.72083,0.98067,0.98459,0.9926,0.81471,0.77937,0.34561,0.91108,0.000429078,0.000429078,0.000429078
72,328.308,0.36167,0.21526,0.71927,0.98553,0.97751,0.9947,0.81529,0.76463,0.34851,0.90456,0.000424989,0.000424989,0.000424989
73,333.117,0.35832,0.2156,0.73345,0.97993,0.98085,0.9947,0.82469,0.77104,0.33738,0.91072,0.000420867,0.000420867,0.000420867
74,337.952,0.36453,0.2093,0.71208,0.97749,0.99201,0.99499,0.81403,0.78944,0.33754,0.92299,0.000416715,0.000416715,0.000416715
75,342.738,0.37429,0.22008,0.71932,0.98228,0.9795,0.99497,0.81502,0.76802,0.34051,0.91997,0.000412534,0.000412534,0.000412534
76,347.538,0.36047,0.2138,0.73145,0.9803,0.97738,0.99499,0.80294,0.77985,0.33624,0.92124,0.000408324,0.000408324,0.000408324
77,352.37,0.34737,0.21089,0.71982,0.98142,0.9743,0.99498,0.81298,0.76691,0.32706,0.91366,0.000404086,0.000404086,0.000404086
78,357.184,0.34629,0.20985,0.72143,0.98355,0.97809,0.99498,0.81106,0.76527,0.33911,0.91747,0.000399822,0.000399822,0.000399822
79,362.016,0.33017,0.20524,0.70241,0.97889,0.98636,0.99498,0.82437,0.76283,0.33363,0.91243,0.000395533,0.000395533,0.000395533
80,366.851,0.33318,0.1999,0.7166,0.98376,0.98062,0.99498,0.81991,0.73524,0.30929,0.90136,0.000391219,0.000391219,0.000391219
81,371.619,0.29899,0.19776,0.71897,0.97806,0.98046,0.99498,0.81683,0.7572,0.31667,0.90406,0.000386882,0.000386882,0.000386882
82,376.517,0.29332,0.18828,0.70783,0.97006,0.98755,0.99287,0.80772,0.75815,0.3173,0.9072,0.000382523,0.000382523,0.000382523
83,382.925,0.29473,0.19448,0.70573,0.98546,0.98605,0.995,0.81786,0.77531,0.33918,0.91687,0.000378143,0.000378143,0.000378143
84,387.821,0.2999,0.1927,0.70303,0.98584,0.99104,0.99499,0.81864,0.77797,0.3286,0.92177,0.000373743,0.000373743,0.000373743
85,392.763,0.29305,0.1872,0.71885,0.98483,0.99066,0.99497,0.80136,0.75216,0.32323,0.91545,0.000369324,0.000369324,0.000369324
86,397.753,0.29348,0.18478,0.71511,0.98485,0.99074,0.99496,0.81058,0.7743,0.31964,0.92055,0.000364887,0.000364887,0.000364887
87,402.72,0.28368,0.18278,0.71034,0.98258,0.99097,0.99497,0.82136,0.76755,0.325,0.9188,0.000360433,0.000360433,0.000360433
88,407.562,0.26577,0.17928,0.70874,0.98439,0.99052,0.99497,0.81877,0.76434,0.33515,0.91113,0.000355963,0.000355963,0.000355963
89,412.446,0.26403,0.17647,0.7004,0.98415,0.99131,0.99497,0.82516,0.77321,0.32341,0.91939,0.000351479,0.000351479,0.000351479
90,417.337,0.25264,0.17106,0.70868,0.9873,0.99098,0.99499,0.82228,0.77111,0.30572,0.9218,0.000346982,0.000346982,0.000346982
91,422.21,0.25543,0.17486,0.7052,0.98915,0.98441,0.99499,0.81239,0.76815,0.3099,0.9188,0.000342472,0.000342472,0.000342472
92,427.053,0.2409,0.16728,0.70484,0.98581,0.98739,0.99499,0.81427,0.76027,0.31464,0.92136,0.000337951,0.000337951,0.000337951
93,431.916,0.24667,0.16901,0.70112,0.98542,0.99016,0.99498,0.82385,0.78621,0.32177,0.93182,0.000333419,0.000333419,0.000333419
94,436.78,0.23038,0.16437,0.6893,0.98578,0.9892,0.99498,0.81832,0.76499,0.30591,0.92346,0.000328879,0.000328879,0.000328879
95,441.538,0.23853,0.16789,0.69967,0.98581,0.98889,0.99499,0.81327,0.75717,0.30424,0.91983,0.000324331,0.000324331,0.000324331
96,446.403,0.23622,0.16495,0.70259,0.98572,0.98677,0.99499,0.82289,0.76259,0.31474,0.92636,0.000319776,0.000319776,0.000319776
97,451.333,0.24724,0.16747,0.70374,0.98441,0.99117,0.99498,0.82419,0.75287,0.31068,0.92506,0.000315216,0.000315216,0.000315216
